score,is_answered,owner_rep,owner_accept_rate,title_len,body_length,num_codeblocks,len_codeblocks,code/text,num_tags
-2,True,37,0,45,209,0,0,0.0,2
-1,True,3,0,60,191,0,0,0.0,3
1,True,165,0,42,2486,0,0,0.0,3
1,True,39,0,45,511,0,0,0.0,4
-1,True,149,0,67,416,1,22,0.052884615384615384,4
-1,True,3,0,70,550,0,0,0.0,3
1,True,39,0,109,482,0,0,0.0,3
4,True,19703,0,96,1986,70,745,0.37512588116817724,5
1,True,17,0,75,2278,0,0,0.0,2
2,True,3521,18,44,765,0,0,0.0,2
1,False,711,0,39,4013,2,20,0.0049838026414154,4
-2,True,1,0,110,722,0,0,0.0,2
2,True,139,0,122,2828,0,0,0.0,2
1,False,4723,0,60,489,0,0,0.0,2
1,True,273,0,69,519,3,26,0.05009633911368015,1
-1,True,1,0,95,1848,1,16,0.008658008658008658,1
1,False,188,0,81,393,1,13,0.03307888040712468,3
-1,True,0,0,38,268,0,0,0.0,4
1,False,11,0,70,1965,0,0,0.0,2
1,True,35,0,52,444,0,0,0.0,4
-1,False,1,0,51,280,0,0,0.0,2
-2,True,0,0,92,159,0,0,0.0,4
-2,False,9,0,52,166,0,0,0.0,1
-2,True,25,0,55,199,2,53,0.2663316582914573,2
1,False,11,0,53,3082,1,403,0.13075924724205062,3
-1,True,583,78,93,412,1,14,0.03398058252427184,3
1,False,65,0,40,926,0,0,0.0,3
1,False,87,0,57,1165,0,0,0.0,5
2,True,467,67,58,1228,2,13,0.010586319218241042,2
1,True,1847,92,66,1421,0,0,0.0,3
1,True,93,0,54,5395,0,0,0.0,2
1,False,149,0,80,549,0,0,0.0,3
2,True,21,0,84,178,1,70,0.39325842696629215,2
1,True,169,0,143,1092,0,0,0.0,3
-1,False,67,0,55,384,0,0,0.0,5
1,False,11,0,31,755,1,87,0.1152317880794702,3
1,False,453,0,38,308,1,68,0.22077922077922077,2
1,False,784,0,52,1624,0,0,0.0,4
1,True,63,25,86,647,0,0,0.0,4
2,True,183,0,50,1137,0,0,0.0,3
2,False,3638,100,62,1505,3,51,0.03388704318936877,4
1,True,101,0,29,176,0,0,0.0,2
-1,False,11,0,68,316,0,0,0.0,4
7,True,73,0,36,227,1,49,0.21585903083700442,2
1,False,31,0,46,114,0,0,0.0,2
1,False,11,0,115,669,1,43,0.06427503736920777,4
2,True,85,0,43,149,0,0,0.0,1
3,True,361,82,68,526,2,18,0.034220532319391636,2
1,True,320,60,53,978,1,11,0.011247443762781187,2
-1,True,197,0,60,2471,0,0,0.0,4
1,True,316,89,62,805,4,594,0.737888198757764,3
2,False,10751,68,82,473,3,110,0.23255813953488372,1
2,True,61,0,52,1261,0,0,0.0,2
1,False,287,0,69,1611,0,0,0.0,3
2,False,23,0,63,1104,0,0,0.0,5
5,True,209,50,43,421,0,0,0.0,5
3,False,111,0,54,4172,0,0,0.0,1
29,True,603,82,37,314,0,0,0.0,2
3,True,41,0,50,757,2,35,0.046235138705416116,3
2,False,21,0,44,1003,0,0,0.0,3
1,False,29,0,56,1956,0,0,0.0,2
1,True,13,0,40,845,1,31,0.036686390532544376,2
1,True,11,0,54,1038,5,54,0.05202312138728324,3
2,False,21,0,75,514,0,0,0.0,5
-1,True,1,0,29,8060,0,0,0.0,1
3,False,3139,57,59,1036,0,0,0.0,2
1,True,4812,50,48,2121,0,0,0.0,5
1,True,78,0,66,658,0,0,0.0,3
-1,False,569,0,38,451,0,0,0.0,5
12,True,1057,0,22,786,5,141,0.17938931297709923,5
2,True,591,60,63,1517,4,47,0.03098220171390903,3
2,False,119,0,44,720,0,0,0.0,1
1,True,673,40,42,173,5,47,0.27167630057803466,3
2,True,136,60,88,2141,2,104,0.04857543204110229,5
-1,True,61,0,54,306,1,18,0.058823529411764705,2
1,True,13,0,35,1867,0,0,0.0,5
1,True,45,0,43,489,0,0,0.0,2
19,True,1055,0,51,183,0,0,0.0,2
1,True,293,0,75,656,0,0,0.0,5
-2,True,3,0,19,493,0,0,0.0,3
1,True,406,0,74,2028,0,0,0.0,2
-9,True,95,0,28,305,1,38,0.12459016393442623,2
1,True,547,62,70,865,0,0,0.0,3
7,True,2133,0,39,565,2,6,0.010619469026548672,3
1,False,808,57,78,940,3,121,0.12872340425531914,4
2,True,1026,78,92,3839,18,265,0.06902839281062777,3
-2,False,1,0,83,1525,2,89,0.058360655737704915,4
1,True,31,0,87,2620,0,0,0.0,5
1,True,1916,88,76,1077,2,62,0.057567316620241414,2
2,True,514,72,58,1989,0,0,0.0,4
2,True,23,0,55,654,1,8,0.012232415902140673,2
1,True,742,0,59,4821,11,561,0.11636589919103921,4
1,True,819,0,60,1531,4,49,0.03200522534291313,1
-1,False,49,0,55,260,0,0,0.0,5
-1,False,67,0,41,4643,1,13,0.0027999138488046522,4
2,False,8145,51,44,285,4,113,0.39649122807017545,2
-1,False,3,0,54,733,0,0,0.0,2
1,True,11,0,65,1640,0,0,0.0,2
1,False,635,0,38,1627,0,0,0.0,3
1,True,15,0,33,811,3,29,0.035758323057953144,3
-2,True,1,0,51,1080,1,40,0.037037037037037035,5
1,True,5223,94,50,799,12,78,0.09762202753441802,2
1,True,1698,0,44,1157,1,8,0.006914433880726016,5
3,True,31,0,79,1820,0,0,0.0,4
1,False,131,14,56,471,1,36,0.07643312101910828,3
1,False,4541,52,37,438,1,25,0.05707762557077625,2
1,True,145,0,81,2329,4,399,0.17131816230141692,4
2,False,47,0,54,3625,0,0,0.0,1
1,True,25,0,64,338,0,0,0.0,2
1,False,1351,54,63,2487,7,105,0.04221954161640531,3
2,True,4150,69,44,1049,0,0,0.0,3
1,True,0,0,55,2665,3,69,0.025891181988742965,2
1,False,11,0,63,815,0,0,0.0,3
1,False,13,0,48,854,1,11,0.01288056206088993,5
-1,True,521,0,56,807,1,10,0.012391573729863693,4
3,True,81,0,135,628,4,49,0.07802547770700637,5
6,True,4217,56,51,294,2,17,0.05782312925170068,4
-2,False,35,0,48,229,0,0,0.0,3
1,True,2140,69,59,896,0,0,0.0,3
2,True,6482,57,52,503,4,146,0.29025844930417494,1
1,True,11,0,73,361,0,0,0.0,3
-1,False,1,0,76,635,2,96,0.15118110236220472,2
1,True,1036,0,94,585,8,127,0.2170940170940171,3
1,True,27,0,23,513,0,0,0.0,3
1,True,1165,57,101,290,0,0,0.0,3
1,False,423,0,57,2264,0,0,0.0,2
1,True,41,0,59,598,0,0,0.0,2
1,False,11,0,50,700,0,0,0.0,1
1,True,2501,85,82,963,0,0,0.0,5
-2,True,9734,87,72,436,3,70,0.16055045871559634,1
1,True,179,0,54,1112,0,0,0.0,3
1,True,286,0,61,804,0,0,0.0,4
1,True,13,0,42,776,0,0,0.0,4
2,True,65,0,52,1440,0,0,0.0,2
1,False,585,0,47,1125,3,115,0.10222222222222223,3
2,True,114,0,50,1124,0,0,0.0,3
1,True,47,0,94,1804,2,128,0.07095343680709534,5
1,True,412,81,29,2971,0,0,0.0,3
2,False,39889,83,122,547,1,95,0.1736745886654479,3
-3,True,9,0,39,910,1,32,0.035164835164835165,1
1,False,11,0,97,3100,2,38,0.012258064516129033,5
1,True,43,0,54,385,0,0,0.0,1
4,True,63,0,60,1327,0,0,0.0,5
2,True,71,0,72,3601,0,0,0.0,2
-2,True,107,0,131,1044,0,0,0.0,2
1,False,27,0,35,1041,0,0,0.0,3
1,True,37,0,48,374,1,137,0.3663101604278075,3
1,False,5404,84,30,400,0,0,0.0,3
1,True,85,0,54,3988,1,73,0.0183049147442327,1
1,True,1080,0,38,1244,1,78,0.06270096463022508,2
1,True,13,0,78,1446,0,0,0.0,3
1,True,18128,86,99,617,0,0,0.0,3
1,True,47,0,64,1700,6,348,0.20470588235294118,5
1,False,557,0,78,880,7,191,0.21704545454545454,2
1,True,6352,0,35,537,1,53,0.09869646182495345,3
3,False,1634,0,79,1145,2,43,0.03755458515283843,3
2,True,53,0,106,815,0,0,0.0,5
2,True,127,0,52,1478,9,118,0.07983761840324763,4
1,False,11,0,76,2509,0,0,0.0,4
1,True,1620,0,72,816,1,5,0.006127450980392157,2
1,True,90,0,86,1963,9,560,0.28527763627101377,5
2,True,143,80,43,562,1,180,0.3202846975088968,4
-1,True,0,0,47,2008,2,80,0.0398406374501992,3
-3,False,13,0,30,610,0,0,0.0,3
1,True,11908,67,104,900,8,65,0.07222222222222222,1
3,True,35,0,58,886,5,12,0.013544018058690745,3
1,True,0,0,28,588,0,0,0.0,2
-3,True,1,0,17,987,1,225,0.22796352583586627,4
1,False,453,50,52,1481,0,0,0.0,2
2,True,361,0,56,1436,7,46,0.03203342618384401,4
-1,True,1825,0,48,311,0,0,0.0,2
-2,False,1,0,95,282,0,0,0.0,2
2,True,621,0,54,705,0,0,0.0,3
1,True,737,0,104,1251,7,85,0.06794564348521183,2
1,False,21,0,55,942,1,73,0.07749469214437367,2
-1,True,6314,84,54,439,0,0,0.0,1
1,False,1541,33,61,1244,2,10,0.008038585209003215,2
1,True,11,0,66,445,0,0,0.0,2
-2,True,17,0,56,631,2,99,0.15689381933438987,1
2,True,745,0,80,2887,31,299,0.10356771735365432,2
2,False,21,0,58,925,2,70,0.07567567567567568,3
3,False,145,0,60,450,0,0,0.0,4
1,True,3051,80,40,1320,6,282,0.21363636363636362,2
1,True,684,0,32,614,1,74,0.12052117263843648,2
2,False,3573,35,61,3477,3,46,0.013229795800977854,3
1,True,363,0,70,1188,2,62,0.05218855218855219,3
-1,False,29,0,60,335,0,0,0.0,2
-2,True,65,0,34,767,2,48,0.06258148631029987,1
1,False,817,80,45,260,0,0,0.0,3
1,True,0,0,42,205,0,0,0.0,5
7,True,63587,60,56,164,0,0,0.0,4
1,True,21,0,65,1326,13,445,0.33559577677224733,5
1,True,609,33,66,790,1,60,0.0759493670886076,5
4,True,5112,69,107,1015,9,136,0.13399014778325122,2
2,False,601,0,53,109,0,0,0.0,2
32,True,431,0,51,2982,2,48,0.01609657947686117,2
9,True,1682,0,42,412,3,52,0.1262135922330097,5
-3,True,31,0,52,470,0,0,0.0,4
10,True,101,0,47,377,1,44,0.11671087533156499,5
6,False,329,0,43,2240,7,167,0.07455357142857143,5
-1,True,199,36,95,869,0,0,0.0,5
1,True,13,0,67,682,0,0,0.0,5
8,False,149,0,40,906,0,0,0.0,4
4,True,1868,87,93,993,3,112,0.11278952668680765,4
19,True,401,0,126,243,0,0,0.0,3
11,True,5051,0,43,1160,0,0,0.0,3
4,True,186,0,41,432,0,0,0.0,1
3,True,99,0,26,351,1,23,0.06552706552706553,2
11,False,345,0,49,7946,5,150,0.01887742260256733,2
-1,False,1,0,92,1639,2,74,0.04514948139109213,5
3,False,24847,78,70,827,7,72,0.08706166868198308,2
1,True,1325,48,88,1009,1,18,0.017839444995044598,5
5,False,5816,40,87,1053,3,31,0.029439696106362774,4
1,False,31,0,83,443,0,0,0.0,3
1,False,1533,70,87,989,2,26,0.0262891809908999,2
12,True,1155,62,50,453,0,0,0.0,3
-1,False,7,0,36,544,0,0,0.0,2
2,True,21,0,66,4831,1,89,0.018422686814324157,5
4,True,345,0,40,405,0,0,0.0,4
2,True,561,36,121,4398,2,57,0.01296043656207367,4
2,False,1193,23,64,2531,3,76,0.0300276570525484,5
1,False,53,0,85,1423,0,0,0.0,4
1,True,44,0,126,1086,3,99,0.09116022099447514,5
2,True,119,0,43,1449,5,133,0.09178743961352658,3
8,True,57276,70,54,1085,8,127,0.11705069124423963,4
1,True,21,0,70,325,0,0,0.0,1
1,True,235,91,78,1299,11,156,0.12009237875288684,4
7,True,3183,76,78,2036,4,64,0.03143418467583497,2
2,True,178,80,53,2494,0,0,0.0,5
1,False,435,91,102,444,0,0,0.0,3
5,True,63,0,59,691,0,0,0.0,5
1,True,46668,69,84,756,4,75,0.0992063492063492,4
-2,True,3,0,54,103,0,0,0.0,4
1,False,530,100,88,5676,6,18,0.003171247357293869,1
-1,True,649,92,77,1115,0,0,0.0,5
1,True,27,0,73,6848,1,40,0.005841121495327103,5
1,False,40143,80,46,514,2,29,0.05642023346303502,4
-4,False,1,0,80,1046,0,0,0.0,4
2,True,25,0,51,335,0,0,0.0,4
1,True,31,0,78,310,3,101,0.3258064516129032,4
1,False,11,0,48,413,0,0,0.0,2
-1,True,687,6,113,1616,0,0,0.0,4
1,False,1955,0,45,6469,5,59,0.009120420466841861,4
4,True,74,0,109,3683,1,20,0.005430355688297583,3
-1,False,25,0,47,85,0,0,0.0,1
1,True,63,0,81,1337,1,8,0.005983545250560957,3
1,False,47,0,59,977,0,0,0.0,4
1,True,23310,54,58,1649,8,163,0.09884778653729533,2
1,True,21,0,84,1308,0,0,0.0,3
1,True,109,0,62,1097,0,0,0.0,2
1,False,11,0,43,1028,0,0,0.0,4
1,False,91,0,73,1057,0,0,0.0,2
1,True,11,0,79,494,1,114,0.23076923076923078,3
2,True,51,0,65,3609,0,0,0.0,3
1,True,218,0,124,1574,5,75,0.04764930114358323,3
1,True,4777,73,67,481,0,0,0.0,2
1,True,3266,84,66,1683,4,27,0.016042780748663103,3
2,True,1880,0,60,2764,1,13,0.004703328509406657,2
1,True,1197,100,61,2565,4,70,0.02729044834307992,5
1,False,51,0,53,1403,0,0,0.0,1
1,True,832,0,80,1010,0,0,0.0,2
-1,True,329,0,62,462,1,18,0.03896103896103896,3
1,True,2327,41,58,401,3,119,0.2967581047381546,5
1,True,344,0,35,1472,0,0,0.0,3
1,True,176,0,98,1110,1,107,0.0963963963963964,5
1,False,11,0,43,2084,0,0,0.0,3
1,True,154,0,37,148,0,0,0.0,4
1,True,644,0,82,1244,0,0,0.0,4
1,True,55,0,40,1116,0,0,0.0,3
2,True,141,0,90,969,0,0,0.0,4
1,False,33,0,54,1224,0,0,0.0,3
-1,True,3,0,82,1065,0,0,0.0,4
2,True,512,0,27,877,7,104,0.11858608893956671,3
-1,False,1,0,55,3428,0,0,0.0,2
1,True,60,0,74,698,3,68,0.09742120343839542,5
3,True,93,0,66,1250,0,0,0.0,1
1,True,27,0,44,673,0,0,0.0,3
1,False,597,0,54,406,0,0,0.0,3
1,True,60,0,27,943,0,0,0.0,1
2,True,23,0,54,155,0,0,0.0,4
1,False,341,0,68,554,0,0,0.0,4
1,True,25,0,54,504,1,34,0.06746031746031746,1
3,True,2481,83,91,2587,2,195,0.07537688442211055,5
2,False,1506,44,96,331,2,44,0.13293051359516617,2
1,True,79,0,67,280,0,0,0.0,3
1,False,300,0,41,781,0,0,0.0,5
2,True,23,0,96,1699,0,0,0.0,3
-1,True,5,0,70,640,1,66,0.103125,3
1,True,91,0,47,4753,0,0,0.0,5
1,True,321,0,53,229,0,0,0.0,4
1,True,1122,0,37,595,1,93,0.15630252100840336,2
1,True,33,0,64,1812,0,0,0.0,5
1,True,0,0,55,878,2,11,0.012528473804100227,4
1,True,464,0,44,390,0,0,0.0,3
-2,True,25,0,41,437,0,0,0.0,3
2,True,191,88,72,265,1,6,0.022641509433962263,3
1,True,11,0,33,545,0,0,0.0,2
1,True,23,0,89,481,0,0,0.0,4
1,False,11,0,45,387,0,0,0.0,4
1,False,187,0,47,4112,1,288,0.07003891050583658,5
2,True,115,0,33,400,0,0,0.0,3
1,True,139,0,46,2634,0,0,0.0,3
1,True,31,0,49,796,1,12,0.01507537688442211,3
1,True,41,0,47,798,0,0,0.0,3
1,True,924,0,41,1243,1,193,0.15526950925181013,2
-2,True,28,0,48,921,12,178,0.19326818675352878,3
1,True,37,0,52,534,0,0,0.0,1
-2,False,13,0,96,229,1,45,0.1965065502183406,3
1,False,241,0,99,1203,0,0,0.0,4
2,False,173,0,51,414,8,53,0.1280193236714976,5
1,True,1019,0,38,287,7,28,0.0975609756097561,1
1,True,169,0,53,2478,0,0,0.0,3
1,True,135,0,92,928,0,0,0.0,3
-1,False,12237,17,42,118,1,2,0.01694915254237288,2
-4,True,1,0,66,463,0,0,0.0,1
2,True,25,0,49,385,0,0,0.0,5
2,True,23,0,100,1273,0,0,0.0,5
1,False,861,0,54,1214,1,9,0.007413509060955519,2
1,False,103,0,129,748,0,0,0.0,3
1,True,118,0,39,254,0,0,0.0,5
1,False,319,76,51,370,2,23,0.062162162162162166,3
1,True,25,0,52,981,3,65,0.06625891946992865,2
1,True,11,0,41,487,3,16,0.03285420944558522,5
1,True,41,0,74,1285,0,0,0.0,4
1,True,361,73,53,877,1,38,0.043329532497149374,3
1,True,6768,82,103,2286,4,255,0.1115485564304462,2
2,True,23,0,30,211,0,0,0.0,3
3,True,891,82,107,287,0,0,0.0,2
1,True,55542,73,32,1033,1,8,0.007744433688286544,4
1,True,615,0,43,329,3,99,0.3009118541033435,1
-3,True,409,0,51,362,0,0,0.0,2
2,True,49,0,101,475,2,71,0.14947368421052631,4
1,True,120,0,27,1955,0,0,0.0,4
1,False,11,0,73,542,0,0,0.0,3
3,False,657,0,89,724,1,84,0.11602209944751381,5
1,False,39,0,62,1136,0,0,0.0,2
1,True,53,0,70,386,0,0,0.0,4
1,True,565,86,85,543,0,0,0.0,5
1,True,556,0,70,892,0,0,0.0,5
2,True,673,50,48,780,0,0,0.0,1
1,True,55,0,73,2226,0,0,0.0,4
1,True,1129,0,64,611,0,0,0.0,1
-2,False,45,0,83,7859,0,0,0.0,3
1,False,39,0,63,731,0,0,0.0,2
1,False,589,70,47,769,0,0,0.0,5
2,True,1124,62,74,731,3,59,0.08071135430916553,2
1,True,7386,100,134,761,5,142,0.18659658344283836,3
1,True,19521,80,90,1828,5,37,0.02024070021881838,3
2,True,405,66,49,1961,0,0,0.0,5
1,True,13,0,56,1462,0,0,0.0,2
1,True,41,0,56,688,0,0,0.0,4
1,False,29,0,42,1296,0,0,0.0,4
1,False,13,0,75,1196,3,224,0.18729096989966554,5
1,False,545,46,48,1256,2,9,0.007165605095541401,3
-2,False,2421,51,20,176,2,34,0.19318181818181818,1
1,True,1561,64,95,528,0,0,0.0,2
1,True,11,0,102,466,0,0,0.0,4
1,False,45,0,58,728,0,0,0.0,3
-1,True,61,0,34,683,0,0,0.0,3
1,False,11,0,23,402,0,0,0.0,4
1,True,41,0,47,805,1,38,0.04720496894409938,3
-1,True,27,0,34,958,0,0,0.0,2
1,True,37,0,55,636,0,0,0.0,2
1,False,23,0,29,2110,0,0,0.0,4
1,True,27,0,60,419,0,0,0.0,1
-1,True,13,0,83,1322,2,6,0.0045385779122541605,4
1,True,319,76,78,450,0,0,0.0,5
1,True,149,0,51,1316,0,0,0.0,3
-2,True,1,0,36,141,0,0,0.0,5
1,True,484,100,58,1420,6,64,0.04507042253521127,2
1,True,15,0,45,912,1,322,0.3530701754385965,4
-1,True,1,0,72,124,0,0,0.0,1
2,True,18876,50,51,999,4,123,0.12312312312312312,2
-1,True,17447,79,56,1995,3,77,0.03859649122807018,5
3,True,8024,68,81,505,3,52,0.10297029702970296,2
2,True,21,0,54,3329,0,0,0.0,2
1,False,854,0,66,871,6,237,0.27210103329506313,3
2,False,437,0,70,1298,0,0,0.0,3
-1,True,27,0,39,409,1,110,0.26894865525672373,3
-2,True,3,0,93,1931,0,0,0.0,5
2,True,119,0,65,348,0,0,0.0,2
1,False,59,0,86,796,3,179,0.22487437185929648,5
1,False,11,0,33,325,0,0,0.0,2
-1,True,11,0,86,1320,1,39,0.029545454545454545,3
4,False,41,0,56,1361,3,145,0.106539309331374,1
2,True,35,0,61,1815,0,0,0.0,5
1,True,19,0,61,122,1,58,0.47540983606557374,2
2,False,63,0,34,307,2,20,0.06514657980456026,4
1,False,33915,72,48,366,0,0,0.0,5
2,False,709,0,50,604,1,199,0.3294701986754967,3
3,True,928,86,63,1941,0,0,0.0,3
1,True,515,0,47,1764,0,0,0.0,3
-3,False,7,0,51,264,0,0,0.0,2
10,True,103,0,50,190,0,0,0.0,3
7,True,661,0,40,829,7,65,0.07840772014475271,4
2,True,34011,80,56,294,8,64,0.21768707482993196,2
1,False,13,0,43,640,0,0,0.0,3
27,True,469,0,59,172,0,0,0.0,4
4,False,1779,70,68,864,3,77,0.08912037037037036,3
6,True,149,0,59,661,0,0,0.0,2
1,False,383,0,24,459,0,0,0.0,1
1,True,39,0,36,1440,2,24,0.016666666666666666,4
1,True,563,0,52,4900,0,0,0.0,4
1,True,21,0,66,1041,0,0,0.0,5
2,True,1223,0,57,2841,0,0,0.0,4
1,False,11,0,38,749,0,0,0.0,3
5,True,839,63,71,1339,4,92,0.06870799103808813,3
2,False,42,0,33,1089,1,18,0.01652892561983471,1
2,True,84,0,41,669,0,0,0.0,3
5,False,1896,54,50,756,9,144,0.19047619047619047,5
1,True,5547,57,41,172,0,0,0.0,3
3,True,253,50,73,486,0,0,0.0,5
1,True,661,0,76,1153,5,786,0.6816999132697311,3
2,False,106,0,75,2211,4,89,0.040253279059249206,4
1,False,21,0,100,2058,0,0,0.0,3
1,False,21,0,48,671,3,31,0.046199701937406856,3
2,True,393,0,92,720,1,43,0.059722222222222225,5
-3,True,424,100,67,835,0,0,0.0,3
2,True,96369,74,45,1115,2,10,0.008968609865470852,2
1,True,21,0,85,519,0,0,0.0,2
4,True,5258,0,63,818,3,12,0.014669926650366748,4
3,False,1176,59,79,1082,0,0,0.0,4
1,True,895,0,137,1316,3,127,0.09650455927051672,3
1,True,534,0,72,1759,0,0,0.0,4
-2,False,1,0,76,952,0,0,0.0,1
2,True,2204,100,74,106,0,0,0.0,3
2,True,23,0,63,573,2,47,0.08202443280977312,3
-1,False,9,0,88,672,0,0,0.0,5
2,True,51,0,60,1760,0,0,0.0,3
1,True,131,0,49,1641,0,0,0.0,3
2,True,164,0,78,950,10,30,0.031578947368421054,2
1,True,1078,0,24,206,2,56,0.27184466019417475,1
2,True,71,0,101,11368,1,96,0.00844475721323012,2
-2,False,429,0,71,500,0,0,0.0,3
2,False,90869,72,65,411,5,113,0.2749391727493917,2
2,True,31,0,41,1210,0,0,0.0,5
3,False,2746,62,76,486,1,19,0.03909465020576132,4
1,True,15,0,67,746,0,0,0.0,2
-1,False,132,0,49,787,4,80,0.10165184243964422,3
1,True,45,0,57,434,0,0,0.0,2
-1,False,16240,74,81,759,0,0,0.0,2
-2,True,23,0,40,966,1,41,0.042443064182194616,4
1,True,13,0,59,726,1,140,0.1928374655647383,3
1,True,617,41,50,4302,0,0,0.0,1
-1,False,323,0,55,2383,7,147,0.061686949223667645,5
-5,True,0,0,33,560,0,0,0.0,2
1,True,10064,12,49,901,4,170,0.18867924528301888,2
1,True,2291,64,80,1466,12,134,0.09140518417462483,5
1,False,11,0,78,2511,0,0,0.0,4
1,True,487,0,85,2297,1,9,0.00391815411406182,3
2,True,1470,0,84,1484,1,44,0.029649595687331536,4
1,False,11,0,43,394,0,0,0.0,4
-1,False,17,0,32,882,0,0,0.0,3
1,True,13,0,58,962,0,0,0.0,3
-2,True,15,0,77,443,0,0,0.0,3
1,True,221,0,60,1474,0,0,0.0,3
1,True,123,0,62,5120,0,0,0.0,3
1,True,307,0,94,388,0,0,0.0,2
2,False,241,92,65,858,0,0,0.0,3
1,True,2395,25,101,668,7,50,0.0748502994011976,2
1,False,1404,0,34,1030,0,0,0.0,4
1,True,13,0,97,3066,0,0,0.0,4
1,True,310,0,45,522,0,0,0.0,2
1,True,11,0,83,321,2,92,0.2866043613707165,5
4,True,41,0,58,671,0,0,0.0,2
2,True,21,0,35,834,2,115,0.13788968824940048,1
1,True,221,20,31,912,2,16,0.017543859649122806,1
1,True,11,0,61,427,0,0,0.0,4
-3,True,21,0,44,432,1,42,0.09722222222222222,4
3,True,0,0,48,1033,1,20,0.01936108422071636,2
-1,True,3,0,49,3684,1,24,0.006514657980456026,2
3,True,677,86,39,488,1,10,0.020491803278688523,3
1,True,45,0,37,1127,1,4,0.00354924578527063,2
1,False,13,0,126,3149,0,0,0.0,5
-2,True,1,0,46,480,1,7,0.014583333333333334,5
1,True,5944,72,55,284,0,0,0.0,1
-1,False,1,0,47,271,1,86,0.3173431734317343,1
-1,True,124,0,104,981,0,0,0.0,4
2,True,355,54,58,1072,4,129,0.12033582089552239,2
1,True,41,0,71,1131,0,0,0.0,2
-1,True,119,0,95,438,0,0,0.0,5
2,True,51,0,87,809,0,0,0.0,3
2,True,1683,85,39,872,4,31,0.03555045871559633,4
-1,False,37,0,52,461,0,0,0.0,5
1,True,609,0,64,1999,1,57,0.028514257128564282,4
2,True,184,0,37,415,0,0,0.0,2
1,True,31,0,55,1160,5,573,0.4939655172413793,1
-1,False,1,0,44,410,0,0,0.0,1
2,True,2102,75,64,740,2,80,0.10810810810810811,1
3,True,20714,33,54,517,0,0,0.0,2
1,True,1419,90,55,1251,15,151,0.12070343725019984,2
4,True,77,0,72,2146,5,86,0.04007455731593663,5
2,True,61,0,67,452,1,89,0.19690265486725664,4
-1,True,45,0,42,1013,0,0,0.0,4
-2,True,1041,0,28,415,0,0,0.0,1
1,True,13,0,65,1027,0,0,0.0,2
-1,False,1,0,75,337,0,0,0.0,2
2,True,45,0,59,998,0,0,0.0,1
1,True,154,0,37,130,3,17,0.13076923076923078,3
1,True,167,0,60,472,0,0,0.0,5
-1,True,358,0,60,1263,8,99,0.07838479809976247,3
1,True,3212,52,63,1022,2,83,0.0812133072407045,3
1,False,61,0,21,753,0,0,0.0,3
-1,True,409,0,49,1718,0,0,0.0,2
1,False,431,0,67,876,0,0,0.0,2
-1,True,27,0,58,487,0,0,0.0,3
1,True,115,0,29,250,0,0,0.0,2
1,False,31,0,51,1683,0,0,0.0,2
1,True,19,0,46,1487,1,77,0.05178211163416274,4
-4,True,1,0,28,219,0,0,0.0,4
1,True,385,0,57,363,1,84,0.23140495867768596,3
1,False,8275,88,50,447,1,25,0.05592841163310962,1
2,False,147,0,61,841,4,28,0.03329369797859691,3
2,False,51,0,31,929,0,0,0.0,2
1,True,71,0,68,681,0,0,0.0,3
1,True,3258,69,73,1674,10,426,0.25448028673835127,4
1,False,141,0,55,1048,1,7,0.006679389312977099,3
-1,True,1178,28,110,1429,7,55,0.03848845346396081,2
3,True,89,0,51,590,0,0,0.0,2
1,True,3683,47,56,1085,12,154,0.14193548387096774,3
1,True,1037,45,58,779,0,0,0.0,2
2,False,151,60,107,964,1,6,0.006224066390041493,3
2,True,25,0,50,796,0,0,0.0,2
2,True,23,0,42,1312,4,284,0.21646341463414634,3
2,False,21,0,90,8789,2,27,0.003072021845488679,4
2,False,25,0,32,561,2,95,0.16934046345811052,3
1,False,59,0,33,507,0,0,0.0,2
1,False,155,50,58,520,1,75,0.14423076923076922,4
1,False,11,0,67,2269,0,0,0.0,5
-2,False,39,0,52,1361,0,0,0.0,4
4,False,6990,77,82,689,2,84,0.12191582002902758,3
2,False,3204,69,60,292,3,49,0.1678082191780822,4
-1,True,201,0,47,725,1,10,0.013793103448275862,1
1,False,11,0,117,497,0,0,0.0,3
1,False,475,0,85,1102,0,0,0.0,3
1,True,11,0,91,179,0,0,0.0,1
1,False,11,0,124,1468,0,0,0.0,5
2,True,813,81,58,691,4,278,0.402315484804631,1
1,False,99,0,83,1496,0,0,0.0,5
6,True,61,0,66,138,0,0,0.0,2
1,True,2860,67,21,1068,2,29,0.027153558052434457,4
2,True,53,0,112,2210,0,0,0.0,3
1,True,225,0,75,2442,1,18,0.007371007371007371,4
1,True,109,0,38,1194,11,134,0.11222780569514237,5
3,True,883,50,53,10113,2,36,0.0035597745476119848,5
1,True,2439,79,80,1578,1,6,0.0038022813688212928,3
-1,True,3,0,41,308,0,0,0.0,4
14,True,2138,0,58,2401,7,155,0.06455643481882549,1
7,True,89,0,59,311,7,56,0.18006430868167203,4
12,True,286,0,83,1151,0,0,0.0,2
5,False,377,80,63,391,0,0,0.0,2
5,True,1313,57,71,877,0,0,0.0,1
1,True,29,0,70,1024,0,0,0.0,4
3,False,131,0,131,2363,17,123,0.052052475666525606,5
2,True,19,0,65,3931,0,0,0.0,3
2,True,399,0,80,818,0,0,0.0,5
